date_utc,pi_ma110,pi_ma350x2
2012-01-21,3.8170196439519595,12.43519035461468
2012-01-22,3.8285522778839627,12.466075881624784
2012-01-23,3.8413276874016042,12.497421337094433
2012-01-24,3.853844888706357,12.528029774098691
2012-01-25,3.8635773101184174,12.555426430252986
2012-01-26,3.873407861447655,12.580498281631462
2012-01-27,3.885316728139595,12.604778668736747
2012-01-28,3.8992641347297035,12.630956345827839
2012-01-29,3.911124197553193,12.655764514155466
2012-01-30,3.9245886790191715,12.681098624523672
2012-01-31,3.9369489038231684,12.706745597642147
2012-02-01,3.955311530510054,12.735565854918594
2012-02-02,3.974350197424192,12.764478139006428
2012-02-03,3.993397696226326,12.793350453365617
2012-02-04,4.0139893315641775,12.821644082635054
2012-02-05,4.041889052242775,12.84914760101862
2012-02-06,4.069460127200257,12.87570141033314
2012-02-07,4.10049411807541,12.903044187021793
2012-02-08,4.129885151241832,12.930007205250064
2012-02-09,4.1593050390715085,12.957702088611509
2012-02-10,4.184371237422402,12.986405986632716
2012-02-11,4.206572876372281,13.013001031508725
2012-02-12,4.233565319361735,13.039424254679805
2012-02-13,4.256506136733168,13.06507073259915
2012-02-14,4.271876847118012,13.085428202312768
2012-02-15,4.283409392113036,13.104774604152961
2012-02-16,4.293099478675344,13.123724122219254
2012-02-17,4.30050803186588,13.143669484350005
2012-02-18,4.309631253078911,13.16288228818402
2012-02-19,4.319761462497565,13.182909605241715
2012-02-20,4.330519374173998,13.202838474238957
2012-02-21,4.340062752870931,13.222547297156217
2012-02-22,4.351332968207833,13.242886213085084
2012-02-23,4.368624832588287,13.266422469132504
2012-02-24,4.387073401606457,13.290111662040578
2012-02-25,4.403378327770494,13.312138815571515
2012-02-26,4.420573491412219,13.335189849008936
2012-02-27,4.437654109837775,13.35838179662854
2012-02-28,4.455110781474929,13.381153326774653
2012-02-29,4.473273364090859,13.404133538717542
2012-03-01,4.489977962200072,13.427542979423896
2012-03-02,4.50519688644489,13.449902204446857
2012-03-03,4.519988057157976,13.471977594461052
2012-03-04,4.5435008501060965,13.49536413435585
2012-03-05,4.5674648932424535,13.51949797952075
2012-03-06,4.589456428572933,13.543376328432831
2012-03-07,4.613510636219797,13.566801487773233
2012-03-08,4.639005352362298,13.5900163742256
2012-03-09,4.6630489661069605,13.612807961925357
2012-03-10,4.686827653450645,13.63558638366703
2012-03-11,4.710360532605662,13.65884369081907
2012-03-12,4.733679278399966,13.682364255842032
2012-03-13,4.760350960483569,13.708069229197632
2012-03-14,4.786942530681178,13.734359726226938
2012-03-15,4.812570097311513,13.760395217077733
2012-03-16,4.8384059065216585,13.78648358731402
2012-03-17,4.863256704745657,13.811935093337231
2012-03-18,4.887841468107792,13.837598801825168
2012-03-19,4.905147540811706,13.86044835927027
2012-03-20,4.921947438742951,13.883963435736831
2012-03-21,4.937574826804302,13.907261890164483
2012-03-22,4.952252359883847,13.929980795907156
2012-03-23,4.969259449894956,13.952504528344328
2012-03-24,4.985766587641704,13.974892675479673
2012-03-25,5.0008789663360025,13.996716180861654
2012-03-26,5.015359704248083,14.018788229012275
2012-03-27,5.031808698069198,14.041359424026053
2012-03-28,5.048013282830755,14.063418105929701
2012-03-29,5.0645743154443155,14.085106316249481
2012-03-30,5.080722370303968,14.107264808933792
2012-03-31,5.095501721889629,14.129225631877768
2012-04-01,5.109970103158682,14.150341080903399
2012-04-02,5.12566341009683,14.172247436144277
2012-04-03,5.141889956839949,14.193796413126828
2012-04-04,5.157337737353953,14.215371934228939
2012-04-05,5.17275856138605,14.236591993502547
2012-04-06,5.18858347785395,14.256846864076147
2012-04-07,5.202238442731452,14.273308918986393
2012-04-08,5.213527135793304,14.291290831154717
2012-04-09,5.221635212854292,14.310079766844787
2012-04-10,5.230215612341447,14.327625919437256
2012-04-11,5.23933444384244,14.344837775200805
2012-04-12,5.248011858899227,14.35978299623779
2012-04-13,5.256975711285218,14.371690434200552
2012-04-14,5.263484700322766,14.380012517977791
2012-04-15,5.272155676668193,14.390683219605913
2012-04-16,5.279860595797726,14.4006875885731
2012-04-17,5.286720493378826,14.40987706745262
2012-04-18,5.295288288119797,14.419681092570762
2012-04-19,5.302678120744941,14.4298934915822
2012-04-20,5.308553883238294,14.440816008060452
2012-04-21,5.308443140550545,14.45019479298155
2012-04-22,5.3083596369727415,14.457891596511649
2012-04-23,5.310525216819099,14.46535901713785
2012-04-24,5.306040180740939,14.462137304338317
2012-04-25,5.290497976850901,14.460474819776241
2012-04-26,5.276210613299741,14.45340362315605
2012-04-27,5.26089222914791,14.436014208713368
2012-04-28,5.241739851548802,14.424377024847626
2012-04-29,5.2292539761901,14.412820918179847
2012-04-30,5.2149624649722774,14.396003638550559
2012-05-01,5.197827415478015,14.383031853903317
2012-05-02,5.182330777262651,14.373261990997747
2012-05-03,5.170299282567488,14.363140444406781
2012-05-04,5.15519820099673,14.360097077947737
2012-05-05,5.137267723577171,14.354221871645656
2012-05-06,5.122242436247176,14.34471241297821
2012-05-07,5.117449048109478,14.333296979168408
2012-05-08,5.109550265539356,14.319701583972615
2012-05-09,5.098069183502615,14.299541678821075
2012-05-10,5.08388897387598,14.277515011881107
2012-05-11,5.0729262860557816,14.25714387764883
2012-05-12,5.060706150994361,14.237699666878184
2012-05-13,5.047822538171134,14.217950190201218
2012-05-14,5.036443794443479,14.196419295671705
2012-05-15,5.029445373973915,14.175345375548135
2012-05-16,5.026927874466225,14.14942541713117
2012-05-17,5.025004671668746,14.117350568322617
2012-05-18,5.020126335702739,14.065085738088003
2012-05-19,5.017613870422438,13.989656064289889
2012-05-20,5.013926654474755,13.92423239898806
2012-05-21,5.009926663612765,13.84818738565083
2012-05-22,5.001042938716624,13.744480304084497
2012-05-23,4.992297767426982,13.607902804501963
2012-05-24,4.984798189333987,13.472637740165316
2012-05-25,4.977968131383576,13.3645684691826
2012-05-26,4.9727957267679725,13.309449795908828
2012-05-27,4.969660159890165,13.231075346788012
2012-05-28,4.9649241033034786,13.148755325670871
2012-05-29,4.9606893511223085,13.06813095534107
2012-05-30,4.954406150357253,12.986268795027136
2012-05-31,4.9475935878865425,12.913424664620521
2012-06-01,4.94448377621748,12.855313663735492
2012-06-02,4.942002171629256,12.78884643244886
2012-06-03,4.940780103390358,12.718572079268597
2012-06-04,4.947763092269944,12.648560931074561
2012-06-05,4.957677452385465,12.579505488237457
2012-06-06,4.968406554880715,12.510565217555314
2012-06-07,4.97917800926701,12.4424306633748
2012-06-08,4.991362223898357,12.37449816229106
2012-06-09,5.0018797993692115,12.306191222543207
