symbol,ts_utc,long_qty,short_qty
BTC,2022-04-09 00:00:00+00,39190.18,907.96
BTC,2022-04-10 00:00:00+00,38933.42,914.59
BTC,2022-04-11 00:00:00+00,38933.42,914.59
BTC,2022-04-12 00:00:00+00,39499.43,1564.99
BTC,2022-04-13 00:00:00+00,40028.94,1519.77
BTC,2022-04-14 00:00:00+00,40324.11,1397.63
BTC,2022-04-15 00:00:00+00,40324.11,1397.63
BTC,2022-04-16 00:00:00+00,40324.11,1397.63
BTC,2022-04-17 00:00:00+00,40324.11,1397.63
BTC,2022-04-18 00:00:00+00,41216.58,1610.89
BTC,2022-04-19 00:00:00+00,41632.98,1510.53
BTC,2022-04-20 00:00:00+00,41744.8,1596.16
BTC,2022-04-21 00:00:00+00,41777.33,1542.9
BTC,2022-04-22 00:00:00+00,41459.84,1496.56
BTC,2022-04-23 00:00:00+00,41459.84,1496.56
BTC,2022-04-24 00:00:00+00,41843.2,1840.85
BTC,2022-04-25 00:00:00+00,41843.2,1840.85
BTC,2022-04-26 00:00:00+00,42790.73,1782.6
BTC,2022-04-27 00:00:00+00,42804.46,1810.59
BTC,2022-04-28 00:00:00+00,43068.33,2017.27
BTC,2022-04-29 00:00:00+00,43492.63,2315.7
BTC,2022-04-30 00:00:00+00,43976.94,2326.1
BTC,2022-05-01 00:00:00+00,44697.15,2444.53
BTC,2022-05-02 00:00:00+00,45264.58,2516.87
BTC,2022-05-03 00:00:00+00,45894.37,2407.03
BTC,2022-05-04 00:00:00+00,46363.18,2039.08
BTC,2022-05-05 00:00:00+00,46845.28,1918.39
BTC,2022-05-06 00:00:00+00,47223.81,2479.66
BTC,2022-05-07 00:00:00+00,47223.81,2479.66
BTC,2022-05-08 00:00:00+00,47223.81,2479.66
BTC,2022-05-09 00:00:00+00,47223.81,2479.66
BTC,2022-05-10 00:00:00+00,56369.85,2870.48
BTC,2022-05-11 00:00:00+00,56369.85,2870.48
BTC,2022-05-12 00:00:00+00,56369.85,2870.48
BTC,2022-05-13 00:00:00+00,80965.35,4942.09
BTC,2022-05-14 00:00:00+00,83777.39,4242.95
BTC,2022-05-15 00:00:00+00,84465.64,3563.56
BTC,2022-05-16 00:00:00+00,84397.21,3026.66
BTC,2022-05-17 00:00:00+00,84454.54,2770.11
BTC,2022-05-18 00:00:00+00,84783.8,2727.85
BTC,2022-05-19 00:00:00+00,84709.7,2848.83
BTC,2022-05-20 00:00:00+00,84920.26,2638.11
BTC,2022-05-21 00:00:00+00,85321.25,2637.1
BTC,2022-05-22 00:00:00+00,85531.38,2640.52
BTC,2022-05-23 00:00:00+00,85502.86,2556.76
BTC,2022-05-24 00:00:00+00,85707.97,2648.79
BTC,2022-05-25 00:00:00+00,85695.72,2577.33
BTC,2022-05-26 00:00:00+00,85696.69,2589.98
BTC,2022-05-27 00:00:00+00,85584.93,2985.54
BTC,2022-05-28 00:00:00+00,86421.82,3024.67
BTC,2022-05-29 00:00:00+00,86735.03,3085.4
BTC,2022-05-30 00:00:00+00,86859.92,3107.75
BTC,2022-05-31 00:00:00+00,87214.89,2101.07
BTC,2022-06-01 00:00:00+00,87299.91,2033.25
BTC,2022-06-02 00:00:00+00,86624.7,2133.01
BTC,2022-06-03 00:00:00+00,88522.25,2282.73
BTC,2022-06-04 00:00:00+00,89047.9,2582.2
BTC,2022-06-05 00:00:00+00,89757.74,2616.77
BTC,2022-06-06 00:00:00+00,90003.55,2601.1
BTC,2022-06-07 00:00:00+00,90120.82,2455.61
BTC,2022-06-08 00:00:00+00,90172.41,2513.1
BTC,2022-06-09 00:00:00+00,90302.13,2648.59
BTC,2022-06-10 00:00:00+00,90288.16,2715.92
BTC,2022-06-11 00:00:00+00,90819.47,3076.14
BTC,2022-06-12 00:00:00+00,91584.36,2811.9
BTC,2022-06-13 00:00:00+00,94642.51,3479.77
BTC,2022-06-14 00:00:00+00,107085.32,2598.02
BTC,2022-06-15 00:00:00+00,107211.12,2787.51
BTC,2022-06-16 00:00:00+00,107862.32,4204.03
BTC,2022-06-17 00:00:00+00,107688.03,3508.18
BTC,2022-06-18 00:00:00+00,109439.58,2712.04
BTC,2022-06-19 00:00:00+00,108309.87,3278.55
BTC,2022-06-20 00:00:00+00,108372.88,2282.21
BTC,2022-06-21 00:00:00+00,108355.73,2264.89
BTC,2022-06-22 00:00:00+00,108685.38,2239.93
BTC,2022-06-23 00:00:00+00,109169.19,2707.79
BTC,2022-06-24 00:00:00+00,108874.13,2264.98
BTC,2022-06-25 00:00:00+00,108906.18,2316.6
BTC,2022-06-26 00:00:00+00,108579.9,2345.72
BTC,2022-06-27 00:00:00+00,108280.46,2183.98
BTC,2022-06-28 00:00:00+00,107857.09,2094.1
BTC,2022-06-29 00:00:00+00,107557.45,2038.15
BTC,2022-06-30 00:00:00+00,107473.08,2193.62
BTC,2022-07-01 00:00:00+00,107333.3,2463.04
BTC,2022-07-02 00:00:00+00,107393.15,2287.44
BTC,2022-07-03 00:00:00+00,107286.79,2161.2
BTC,2022-07-04 00:00:00+00,107474.0,1926.23
BTC,2022-07-05 00:00:00+00,107710.56,2010.64
BTC,2022-07-06 00:00:00+00,107694.82,1877.63
BTC,2022-07-07 00:00:00+00,107897.03,1964.12
BTC,2022-07-08 00:00:00+00,107627.5,2021.03
BTC,2022-07-09 00:00:00+00,107469.41,1984.58
BTC,2022-07-10 00:00:00+00,107207.0,2002.41
BTC,2022-07-11 00:00:00+00,107133.88,2068.12
BTC,2022-07-12 00:00:00+00,106987.61,3330.08
BTC,2022-07-13 00:00:00+00,107310.44,2324.57
BTC,2022-07-14 00:00:00+00,107032.51,2439.4
BTC,2022-07-15 00:00:00+00,107007.31,2317.22
BTC,2022-07-16 00:00:00+00,107255.85,2242.03
BTC,2022-07-17 00:00:00+00,107135.75,2224.97
BTC,2022-07-18 00:00:00+00,106974.1,2104.14
BTC,2022-07-19 00:00:00+00,106673.62,1830.84
BTC,2022-07-20 00:00:00+00,105951.18,1721.48
BTC,2022-07-21 00:00:00+00,105300.32,1904.92
BTC,2022-07-22 00:00:00+00,105200.17,2055.93
BTC,2022-07-23 00:00:00+00,105446.44,1999.6
BTC,2022-07-24 00:00:00+00,105160.79,1936.16
BTC,2022-07-25 00:00:00+00,104964.79,1955.4
BTC,2022-07-26 00:00:00+00,104705.37,2488.88
BTC,2022-07-27 00:00:00+00,104637.94,2828.53
BTC,2022-07-28 00:00:00+00,105259.46,2847.84
BTC,2022-07-29 00:00:00+00,104986.06,2476.53
BTC,2022-07-30 00:00:00+00,104986.68,2148.09
BTC,2022-07-31 00:00:00+00,105175.23,2138.96
BTC,2022-08-01 00:00:00+00,105171.3,2225.13
BTC,2022-08-02 00:00:00+00,104906.16,2430.31
BTC,2022-08-03 00:00:00+00,104877.55,2381.11
BTC,2022-08-04 00:00:00+00,104728.41,2090.98
BTC,2022-08-05 00:00:00+00,104717.64,3231.37
BTC,2022-08-06 00:00:00+00,104802.15,1915.61
BTC,2022-08-07 00:00:00+00,104782.17,1775.0
BTC,2022-08-08 00:00:00+00,104831.53,1792.38
BTC,2022-08-09 00:00:00+00,104979.69,1648.4
BTC,2022-08-10 00:00:00+00,104665.63,1772.8
BTC,2022-08-11 00:00:00+00,104582.38,2460.37
BTC,2022-08-12 00:00:00+00,104507.18,2390.25
BTC,2022-08-13 00:00:00+00,104444.92,2250.24
BTC,2022-08-14 00:00:00+00,104289.8,2556.96
BTC,2022-08-15 00:00:00+00,103924.85,2505.24
BTC,2022-08-16 00:00:00+00,103165.77,2173.98
BTC,2022-08-17 00:00:00+00,103005.25,2295.78
BTC,2022-08-18 00:00:00+00,102714.84,2856.12
BTC,2022-08-19 00:00:00+00,102590.06,2936.96
BTC,2022-08-20 00:00:00+00,103291.43,3616.98
BTC,2022-08-21 00:00:00+00,103290.11,3758.21
BTC,2022-08-22 00:00:00+00,103233.66,3362.7
BTC,2022-08-23 00:00:00+00,102916.12,3412.04
BTC,2022-08-24 00:00:00+00,102897.26,3426.13
BTC,2022-08-25 00:00:00+00,102828.98,3397.83
BTC,2022-08-26 00:00:00+00,102968.57,3380.53
BTC,2022-08-27 00:00:00+00,103033.62,3870.27
BTC,2022-08-28 00:00:00+00,103176.88,4199.29
BTC,2022-08-29 00:00:00+00,103111.05,4770.57
BTC,2022-08-30 00:00:00+00,102935.47,4135.0
BTC,2022-08-31 00:00:00+00,102856.41,4256.23
BTC,2022-09-01 00:00:00+00,103042.56,4205.56
BTC,2022-09-02 00:00:00+00,103355.52,4395.33
BTC,2022-09-03 00:00:00+00,103945.06,4460.7
BTC,2022-09-04 00:00:00+00,103760.55,4486.62
BTC,2022-09-05 00:00:00+00,103973.27,4612.22
BTC,2022-09-06 00:00:00+00,104031.24,3874.6
BTC,2022-09-07 00:00:00+00,104255.39,4860.02
BTC,2022-09-08 00:00:00+00,103927.95,3944.33
BTC,2022-09-09 00:00:00+00,104275.91,3701.09
BTC,2022-09-10 00:00:00+00,103877.49,2705.75
BTC,2022-09-11 00:00:00+00,103820.82,1905.45
BTC,2022-09-12 00:00:00+00,103979.76,1738.16
BTC,2022-09-13 00:00:00+00,103532.97,1384.57
BTC,2022-09-14 00:00:00+00,104375.22,1577.44
BTC,2022-09-15 00:00:00+00,104168.83,1807.18
BTC,2022-09-16 00:00:00+00,104290.22,1961.0
BTC,2022-09-17 00:00:00+00,104396.33,2235.68
BTC,2022-09-18 00:00:00+00,105612.01,2237.72
BTC,2022-09-19 00:00:00+00,104881.77,2042.39
BTC,2022-09-20 00:00:00+00,104903.15,3056.75
BTC,2022-09-21 00:00:00+00,105162.6,3845.97
BTC,2022-09-22 00:00:00+00,105227.68,3932.51
BTC,2022-09-23 00:00:00+00,106051.44,4235.76
BTC,2022-09-24 00:00:00+00,106301.91,3942.09
BTC,2022-09-25 00:00:00+00,106270.74,3797.8
BTC,2022-09-26 00:00:00+00,106380.71,4055.97
BTC,2022-09-27 00:00:00+00,106595.32,2672.47
BTC,2022-09-28 00:00:00+00,106893.1,2755.49
BTC,2022-09-29 00:00:00+00,106407.07,2558.86
BTC,2022-09-30 00:00:00+00,106251.45,2836.92
BTC,2022-10-01 00:00:00+00,106386.44,2307.99
BTC,2022-10-02 00:00:00+00,106532.44,2429.71
BTC,2022-10-03 00:00:00+00,106352.7,2309.69
BTC,2022-10-04 00:00:00+00,106524.03,2485.12
BTC,2022-10-05 00:00:00+00,105955.96,2626.69
BTC,2022-10-06 00:00:00+00,106011.59,2496.01
BTC,2022-10-07 00:00:00+00,106229.72,2185.07
BTC,2022-10-08 00:00:00+00,106416.78,1951.06
BTC,2022-10-09 00:00:00+00,106447.0,2035.07
BTC,2022-10-10 00:00:00+00,106565.63,2280.41
BTC,2022-10-11 00:00:00+00,106480.83,2441.12
BTC,2022-10-12 00:00:00+00,106270.23,2989.23
BTC,2022-10-13 00:00:00+00,106306.53,3103.34
BTC,2022-10-14 00:00:00+00,106187.37,2546.66
BTC,2022-10-15 00:00:00+00,105949.9,2357.14
BTC,2022-10-16 00:00:00+00,105891.41,2472.81
BTC,2022-10-17 00:00:00+00,105981.56,2492.61
BTC,2022-10-18 00:00:00+00,106242.56,2404.87
BTC,2022-10-19 00:00:00+00,106066.84,2339.12
BTC,2022-10-20 00:00:00+00,106004.79,2366.92
BTC,2022-10-21 00:00:00+00,106082.78,2578.22
BTC,2022-10-22 00:00:00+00,106118.46,2819.87
BTC,2022-10-23 00:00:00+00,106108.45,2932.82
BTC,2022-10-24 00:00:00+00,106270.18,2741.96
BTC,2022-10-25 00:00:00+00,106403.04,2717.7
BTC,2022-10-26 00:00:00+00,106125.8,2443.51
BTC,2022-10-27 00:00:00+00,106126.67,2280.77
BTC,2022-10-28 00:00:00+00,106163.06,2256.04
BTC,2022-10-29 00:00:00+00,106070.26,2184.69
BTC,2022-10-30 00:00:00+00,106298.47,2203.46
BTC,2022-10-31 00:00:00+00,106246.1,2052.76
BTC,2022-11-01 00:00:00+00,106084.04,1876.82
BTC,2022-11-02 00:00:00+00,105783.58,1745.63
BTC,2022-11-03 00:00:00+00,105818.25,1715.65
BTC,2022-11-04 00:00:00+00,105567.62,1729.1
BTC,2022-11-05 00:00:00+00,105816.3,1888.79
BTC,2022-11-06 00:00:00+00,105521.51,1851.29
BTC,2022-11-07 00:00:00+00,105168.61,1558.18
BTC,2022-11-08 00:00:00+00,105515.91,1801.31
BTC,2022-11-09 00:00:00+00,105515.91,1801.31
BTC,2022-11-10 00:00:00+00,105713.43,4619.12
BTC,2022-11-11 00:00:00+00,106061.36,7496.0
BTC,2022-11-12 00:00:00+00,105655.74,8395.51
BTC,2022-11-13 00:00:00+00,105634.45,8541.62
BTC,2022-11-14 00:00:00+00,105458.57,8639.96
BTC,2022-11-15 00:00:00+00,105737.1,7152.0
BTC,2022-11-16 00:00:00+00,105895.36,6520.7
BTC,2022-11-17 00:00:00+00,105979.41,7958.07
BTC,2022-11-18 00:00:00+00,105973.15,8134.16
BTC,2022-11-19 00:00:00+00,106442.51,8359.05
BTC,2022-11-20 00:00:00+00,106377.97,8486.15
BTC,2022-11-21 00:00:00+00,106255.1,8410.47
BTC,2022-11-22 00:00:00+00,106186.04,8835.35
BTC,2022-11-23 00:00:00+00,106080.8,8828.61
BTC,2022-11-24 00:00:00+00,106009.19,8834.55
BTC,2022-11-25 00:00:00+00,106124.38,8883.54
BTC,2022-11-26 00:00:00+00,106102.91,9021.27
BTC,2022-11-27 00:00:00+00,106039.07,9020.04
BTC,2022-11-28 00:00:00+00,106057.82,9103.39
BTC,2022-11-29 00:00:00+00,105856.78,8955.43
BTC,2022-11-30 00:00:00+00,106080.71,8917.47
BTC,2022-12-01 00:00:00+00,105953.97,8547.09
BTC,2022-12-02 00:00:00+00,105614.88,7258.91
BTC,2022-12-03 00:00:00+00,105355.61,7016.24
BTC,2022-12-04 00:00:00+00,105261.09,6793.3
BTC,2022-12-05 00:00:00+00,105307.21,6768.5
BTC,2022-12-06 00:00:00+00,105477.4,6855.3
BTC,2022-12-07 00:00:00+00,105325.69,6937.7
BTC,2022-12-08 00:00:00+00,105345.21,7126.93
BTC,2022-12-09 00:00:00+00,105221.49,7557.6
BTC,2022-12-10 00:00:00+00,105197.49,7275.55
BTC,2022-12-11 00:00:00+00,105188.04,7291.76
BTC,2022-12-12 00:00:00+00,105238.27,6803.34
BTC,2022-12-13 00:00:00+00,105182.81,6053.04
BTC,2022-12-14 00:00:00+00,105154.57,5022.98
BTC,2022-12-15 00:00:00+00,105306.21,5014.29
BTC,2022-12-16 00:00:00+00,105330.32,4829.35
BTC,2022-12-17 00:00:00+00,105228.06,4238.52
BTC,2022-12-18 00:00:00+00,105194.44,3869.22
BTC,2022-12-19 00:00:00+00,105214.53,3854.39
BTC,2022-12-20 00:00:00+00,104980.16,3819.82
BTC,2022-12-21 00:00:00+00,105005.36,3653.31
BTC,2022-12-22 00:00:00+00,105000.04,3609.59
BTC,2022-12-23 00:00:00+00,105022.84,3579.61
BTC,2022-12-24 00:00:00+00,105065.02,3592.68
BTC,2022-12-25 00:00:00+00,105145.69,3624.73
BTC,2022-12-26 00:00:00+00,105123.81,3627.17
BTC,2022-12-27 00:00:00+00,105122.1,3611.89
BTC,2022-12-28 00:00:00+00,105107.6,3654.67
BTC,2022-12-29 00:00:00+00,105055.01,3810.16
BTC,2022-12-30 00:00:00+00,105103.27,3829.56
BTC,2022-12-31 00:00:00+00,104569.41,3813.89
DOGE,2022-01-18 00:00:00+00,45437150.46,2462008.9
DOGE,2022-01-19 00:00:00+00,45437150.46,2462008.9
DOGE,2022-01-20 00:00:00+00,45437150.46,2462008.9
DOGE,2022-01-21 00:00:00+00,45437150.46,2462008.9
DOGE,2022-01-22 00:00:00+00,45437150.46,2462008.9
DOGE,2022-01-23 00:00:00+00,45437150.46,2462008.9
DOGE,2022-01-24 00:00:00+00,45437150.46,2462008.9
DOGE,2022-01-25 00:00:00+00,45437150.46,2462008.9
DOGE,2022-01-26 00:00:00+00,45437150.46,2462008.9
DOGE,2022-01-27 00:00:00+00,45437150.46,2462008.9
DOGE,2022-01-28 00:00:00+00,45437150.46,2462008.9
DOGE,2022-01-29 00:00:00+00,45437150.46,2462008.9
DOGE,2022-01-30 00:00:00+00,45437150.46,2462008.9
DOGE,2022-01-31 00:00:00+00,45437150.46,2462008.9
DOGE,2022-02-01 00:00:00+00,45437150.46,2462008.9
DOGE,2022-02-02 00:00:00+00,45437150.46,2462008.9
DOGE,2022-02-03 00:00:00+00,45437150.46,2462008.9
DOGE,2022-02-04 00:00:00+00,37085494.19,3245102.43
DOGE,2022-02-05 00:00:00+00,37085494.19,3245102.43
DOGE,2022-02-06 00:00:00+00,37085494.19,3245102.43
DOGE,2022-02-07 00:00:00+00,37085494.19,3245102.43
DOGE,2022-02-08 00:00:00+00,37085494.19,3245102.43
DOGE,2022-02-09 00:00:00+00,37085494.19,3245102.43
DOGE,2022-02-10 00:00:00+00,37085494.19,3245102.43
DOGE,2022-02-11 00:00:00+00,37085494.19,3245102.43
DOGE,2022-02-12 00:00:00+00,37085494.19,3245102.43
DOGE,2022-02-13 00:00:00+00,37085494.19,3245102.43
DOGE,2022-02-14 00:00:00+00,37085494.19,3245102.43
DOGE,2022-02-15 00:00:00+00,37085494.19,3245102.43
DOGE,2022-02-16 00:00:00+00,37085494.19,3245102.43
DOGE,2022-02-17 00:00:00+00,37085494.19,3245102.43
DOGE,2022-02-18 00:00:00+00,37085494.19,3245102.43
DOGE,2022-02-19 00:00:00+00,37085494.19,3245102.43
DOGE,2022-02-20 00:00:00+00,37085494.19,3245102.43
DOGE,2022-02-21 00:00:00+00,37085494.19,3245102.43
DOGE,2022-02-22 00:00:00+00,37085494.19,3245102.43
DOGE,2022-02-23 00:00:00+00,37085494.19,3245102.43
DOGE,2022-02-24 00:00:00+00,37085494.19,3245102.43
DOGE,2022-02-25 00:00:00+00,35140776.39,5448064.55
DOGE,2022-02-26 00:00:00+00,35140776.39,5448064.55
DOGE,2022-02-27 00:00:00+00,35140776.39,5448064.55
DOGE,2022-02-28 00:00:00+00,35140776.39,5448064.55
DOGE,2022-03-01 00:00:00+00,35140776.39,5448064.55
DOGE,2022-03-02 00:00:00+00,35140776.39,5448064.55
DOGE,2022-03-03 00:00:00+00,35140776.39,5448064.55
DOGE,2022-03-04 00:00:00+00,35140776.39,5448064.55
DOGE,2022-03-05 00:00:00+00,35140776.39,5448064.55
DOGE,2022-03-06 00:00:00+00,35140776.39,5448064.55
DOGE,2022-03-07 00:00:00+00,35140776.39,5448064.55
DOGE,2022-03-08 00:00:00+00,35140776.39,5448064.55
DOGE,2022-03-09 00:00:00+00,35140776.39,5448064.55
DOGE,2022-03-10 00:00:00+00,35140776.39,5448064.55
DOGE,2022-03-11 00:00:00+00,35140776.39,5448064.55
DOGE,2022-03-12 00:00:00+00,35140776.39,5448064.55
DOGE,2022-03-13 00:00:00+00,35140776.39,5448064.55
DOGE,2022-03-14 00:00:00+00,35140776.39,5448064.55
DOGE,2022-03-15 00:00:00+00,35140776.39,5448064.55
DOGE,2022-03-16 00:00:00+00,35140776.39,5448064.55
DOGE,2022-03-17 00:00:00+00,35140776.39,5448064.55
DOGE,2022-03-18 00:00:00+00,35140776.39,5448064.55
DOGE,2022-03-19 00:00:00+00,35140776.39,5448064.55
DOGE,2022-03-20 00:00:00+00,35140776.39,5448064.55
DOGE,2022-03-21 00:00:00+00,35140776.39,5448064.55
DOGE,2022-03-22 00:00:00+00,35140776.39,5448064.55
DOGE,2022-03-23 00:00:00+00,35140776.39,5448064.55
DOGE,2022-03-24 00:00:00+00,35140776.39,5448064.55
DOGE,2022-03-25 00:00:00+00,35140776.39,5448064.55
DOGE,2022-03-26 00:00:00+00,35140776.39,5448064.55
DOGE,2022-03-27 00:00:00+00,35140776.39,5448064.55
DOGE,2022-03-28 00:00:00+00,35140776.39,5448064.55
DOGE,2022-03-29 00:00:00+00,35140776.39,5448064.55
DOGE,2022-03-30 00:00:00+00,35140776.39,5448064.55
DOGE,2022-03-31 00:00:00+00,35140776.39,5448064.55
DOGE,2022-04-01 00:00:00+00,35140776.39,5448064.55
DOGE,2022-04-02 00:00:00+00,35140776.39,5448064.55
DOGE,2022-04-03 00:00:00+00,35140776.39,5448064.55
DOGE,2022-04-04 00:00:00+00,35140776.39,5448064.55
DOGE,2022-04-05 00:00:00+00,35140776.39,5448064.55
DOGE,2022-04-06 00:00:00+00,35140776.39,5448064.55
DOGE,2022-04-07 00:00:00+00,35140776.39,5448064.55
DOGE,2022-04-08 00:00:00+00,35140776.39,5448064.55
DOGE,2022-04-09 00:00:00+00,35140776.39,5448064.55
DOGE,2022-04-10 00:00:00+00,35140776.39,5448064.55
DOGE,2022-04-11 00:00:00+00,35140776.39,5448064.55
DOGE,2022-04-12 00:00:00+00,35140776.39,5448064.55
DOGE,2022-04-13 00:00:00+00,35140776.39,5448064.55
DOGE,2022-04-14 00:00:00+00,35140776.39,5448064.55
DOGE,2022-04-15 00:00:00+00,35140776.39,5448064.55
DOGE,2022-04-16 00:00:00+00,35140776.39,5448064.55
DOGE,2022-04-17 00:00:00+00,35140776.39,5448064.55
DOGE,2022-04-18 00:00:00+00,35140776.39,5448064.55
DOGE,2022-04-19 00:00:00+00,35140776.39,5448064.55
DOGE,2022-04-20 00:00:00+00,35140776.39,5448064.55
DOGE,2022-04-21 00:00:00+00,35140776.39,5448064.55
DOGE,2022-04-22 00:00:00+00,35140776.39,5448064.55
DOGE,2022-04-23 00:00:00+00,35140776.39,5448064.55
DOGE,2022-04-24 00:00:00+00,35140776.39,5448064.55
DOGE,2022-04-25 00:00:00+00,35140776.39,5448064.55
DOGE,2022-04-26 00:00:00+00,35140776.39,5448064.55
DOGE,2022-04-27 00:00:00+00,35140776.39,5448064.55
DOGE,2022-04-28 00:00:00+00,35140776.39,5448064.55
DOGE,2022-04-29 00:00:00+00,35140776.39,5448064.55
DOGE,2022-04-30 00:00:00+00,35140776.39,5448064.55
DOGE,2022-05-01 00:00:00+00,35140776.39,5448064.55
DOGE,2022-05-02 00:00:00+00,35140776.39,5448064.55
DOGE,2022-05-03 00:00:00+00,35140776.39,5448064.55
DOGE,2022-05-04 00:00:00+00,35140776.39,5448064.55
DOGE,2022-05-05 00:00:00+00,35140776.39,5448064.55
DOGE,2022-05-06 00:00:00+00,35140776.39,5448064.55
DOGE,2022-05-07 00:00:00+00,35140776.39,5448064.55
DOGE,2022-05-08 00:00:00+00,35140776.39,5448064.55
DOGE,2022-05-09 00:00:00+00,35140776.39,5448064.55
DOGE,2022-05-10 00:00:00+00,15868076.44,2596140.89
DOGE,2022-05-11 00:00:00+00,15868076.44,2596140.89
DOGE,2022-05-12 00:00:00+00,15868076.44,2596140.89
DOGE,2022-05-13 00:00:00+00,6149125.21,3114380.42
DOGE,2022-05-14 00:00:00+00,6395878.1,2869636.83
DOGE,2022-05-15 00:00:00+00,6387285.28,2856251.51
DOGE,2022-05-16 00:00:00+00,6303026.25,2859996.92
DOGE,2022-05-17 00:00:00+00,6338689.13,2828601.97
DOGE,2022-05-18 00:00:00+00,6343060.2,3087311.14
DOGE,2022-05-19 00:00:00+00,6399139.66,2977400.86
DOGE,2022-05-20 00:00:00+00,6340839.36,2681359.29
DOGE,2022-05-21 00:00:00+00,6415421.79,2883701.61
DOGE,2022-05-22 00:00:00+00,6484349.08,3091548.14
DOGE,2022-05-23 00:00:00+00,6440712.44,2831973.97
DOGE,2022-05-24 00:00:00+00,6399340.6,3135528.33
DOGE,2022-05-25 00:00:00+00,6460132.51,2836475.32
DOGE,2022-05-26 00:00:00+00,6442683.11,2665422.9
DOGE,2022-05-27 00:00:00+00,6045820.84,1966113.13
DOGE,2022-05-28 00:00:00+00,5824521.17,1892402.91
DOGE,2022-05-29 00:00:00+00,5637535.88,1957257.65
DOGE,2022-05-30 00:00:00+00,5875081.34,2193416.73
DOGE,2022-05-31 00:00:00+00,5818320.53,2366629.67
DOGE,2022-06-01 00:00:00+00,5851670.61,2495182.8
DOGE,2022-06-02 00:00:00+00,5526758.21,2194407.77
DOGE,2022-06-03 00:00:00+00,5800422.97,1882574.16
DOGE,2022-06-04 00:00:00+00,5622593.29,2036132.91
DOGE,2022-06-05 00:00:00+00,5627283.77,2095485.29
DOGE,2022-06-06 00:00:00+00,5599980.9,1974372.27
DOGE,2022-06-07 00:00:00+00,5622035.34,2250697.53
DOGE,2022-06-08 00:00:00+00,5566460.2,2979241.76
DOGE,2022-06-09 00:00:00+00,5611442.0,3349115.12
DOGE,2022-06-10 00:00:00+00,5653910.47,3100935.59
DOGE,2022-06-11 00:00:00+00,5529018.31,3343529.28
DOGE,2022-06-12 00:00:00+00,5403790.39,3480298.84
DOGE,2022-06-13 00:00:00+00,5363235.52,4337784.86
DOGE,2022-06-14 00:00:00+00,5292683.92,5908978.08
DOGE,2022-06-15 00:00:00+00,5112565.65,5788294.07
DOGE,2022-06-16 00:00:00+00,5068499.27,6181808.63
DOGE,2022-06-17 00:00:00+00,4952901.65,6378789.41
DOGE,2022-06-18 00:00:00+00,5484112.55,5981027.55
DOGE,2022-06-19 00:00:00+00,5515260.41,5464383.84
DOGE,2022-06-20 00:00:00+00,5599200.25,7207490.69
DOGE,2022-06-21 00:00:00+00,6065575.75,5904938.72
DOGE,2022-06-22 00:00:00+00,6857514.33,6756799.56
DOGE,2022-06-23 00:00:00+00,7259913.21,5902193.51
DOGE,2022-06-24 00:00:00+00,7441496.02,5542071.56
DOGE,2022-06-25 00:00:00+00,7743158.12,6375684.7
DOGE,2022-06-26 00:00:00+00,7698649.61,6687708.14
DOGE,2022-06-27 00:00:00+00,5043859.82,5533481.08
DOGE,2022-06-28 00:00:00+00,5082077.11,4556695.94
DOGE,2022-06-29 00:00:00+00,4796735.22,3806767.15
DOGE,2022-06-30 00:00:00+00,4933910.01,3998538.08
DOGE,2022-07-01 00:00:00+00,5018900.55,3204068.78
DOGE,2022-07-02 00:00:00+00,4873397.61,3104927.02
DOGE,2022-07-03 00:00:00+00,4985928.56,3450361.48
DOGE,2022-07-04 00:00:00+00,5015343.08,3586707.88
DOGE,2022-07-05 00:00:00+00,5097614.82,3817513.5
DOGE,2022-07-06 00:00:00+00,5155204.63,3822569.14
DOGE,2022-07-07 00:00:00+00,5202343.77,3571006.97
DOGE,2022-07-08 00:00:00+00,5298895.6,3783651.41
DOGE,2022-07-09 00:00:00+00,5516958.91,3684397.37
DOGE,2022-07-10 00:00:00+00,5819000.74,3435067.88
DOGE,2022-07-11 00:00:00+00,5478852.26,3084885.39
DOGE,2022-07-12 00:00:00+00,5351967.96,3113306.94
DOGE,2022-07-13 00:00:00+00,6053660.61,4476572.16
DOGE,2022-07-14 00:00:00+00,5898178.14,4564789.69
DOGE,2022-07-15 00:00:00+00,6162247.38,4767263.29
DOGE,2022-07-16 00:00:00+00,6473576.61,4455293.99
DOGE,2022-07-17 00:00:00+00,6327772.29,4517330.63
DOGE,2022-07-18 00:00:00+00,5858453.26,4460870.97
DOGE,2022-07-19 00:00:00+00,5803486.05,4791410.74
DOGE,2022-07-20 00:00:00+00,6062580.48,4644633.48
DOGE,2022-07-21 00:00:00+00,7633389.41,4531487.86
DOGE,2022-07-22 00:00:00+00,7476972.4,2884330.95
DOGE,2022-07-23 00:00:00+00,7339336.83,2734165.92
DOGE,2022-07-24 00:00:00+00,7118586.83,2671323.54
DOGE,2022-07-25 00:00:00+00,7064334.46,2750220.63
DOGE,2022-07-26 00:00:00+00,6245410.09,3827632.13
DOGE,2022-07-27 00:00:00+00,5659647.89,3752217.78
DOGE,2022-07-28 00:00:00+00,5647892.97,4060101.54
DOGE,2022-07-29 00:00:00+00,5341583.1,4431335.9
DOGE,2022-07-30 00:00:00+00,6309664.69,5303025.7
DOGE,2022-07-31 00:00:00+00,6426071.12,5102692.09
